LONG;LAT
149.7150226971;-36.8468521449
149.715405503;-36.8468433951
149.7157883087;-36.8468346441
149.7161711143;-36.8468258919
149.7165539197;-36.8468171384
149.716936725;-36.8468083837
149.7173195301;-36.8467996277
149.717702335;-36.8467908706
149.7180851398;-36.8467821122
149.7184679444;-36.8467733525
149.7188507488;-36.8467645917
149.7192335531;-36.8467558296
149.6912991995;-36.8476998931
149.6916820171;-36.8476912195
149.6920648346;-36.8476825447
149.6924476519;-36.8476738687
149.6928304691;-36.8476651914
149.6932132861;-36.847656513
149.6935961029;-36.8476478332
149.6939789196;-36.8476391523
149.6943617361;-36.8476304701
149.6947445524;-36.8476217867
149.6951273686;-36.847613102
149.6955101846;-36.8476044162
149.6958930005;-36.8475957291
149.6962758162;-36.8475870407
149.6966586317;-36.8475783511
149.6970414471;-36.8475696603
149.6974242622;-36.8475609683
149.6978070773;-36.8475522751
149.6981898921;-36.8475435806
149.6985727068;-36.8475348848
149.6989555214;-36.8475261879
149.6993383358;-36.8475174897
149.69972115;-36.8475087903
149.700103964;-36.8475000896
149.7004867779;-36.8474913878
149.7008695916;-36.8474826846
149.7012524052;-36.8474739803
149.7016352185;-36.8474652747
149.7020180318;-36.8474565679
149.7024008448;-36.8474478599
149.7027836577;-36.8474391506
149.7031664704;-36.8474304401
149.703549283;-36.8474217284
149.7039320954;-36.8474130154
149.7043149076;-36.8474043013
149.7046977197;-36.8473955858
149.7050805316;-36.8473868692
149.7054633434;-36.8473781513
149.7058461549;-36.8473694322
149.7062289663;-36.8473607118
149.7066117776;-36.8473519903
149.7069945887;-36.8473432675
149.7073773996;-36.8473345434
149.7077602103;-36.8473258182
149.7081430209;-36.8473170917
149.7085258314;-36.8473083639
149.7089086416;-36.847299635
149.7092914517;-36.8472909048
149.7096742616;-36.8472821734
149.7100570714;-36.8472734407
149.710439881;-36.8472647068
149.7108226904;-36.8472559717
149.7112054997;-36.8472472354
149.7115883088;-36.8472384978
149.7119711178;-36.847229759
149.7123539265;-36.8472210189
149.7127367351;-36.8472122777
149.7131195436;-36.8472035352
149.7135023519;-36.8471947914
149.71388516;-36.8471860465
149.7142679679;-36.8471773003
149.7146507757;-36.8471685529
149.7150335833;-36.8471598042
149.7154163908;-36.8471510543
149.7157991981;-36.8471423032
149.7161820052;-36.8471335509
149.7165648121;-36.8471247973
149.7169476189;-36.8471160425
149.7173304256;-36.8471072864
149.717713232;-36.8470985291
149.7180960383;-36.8470897706
149.7184788444;-36.8470810109
149.7188616504;-36.8470722499
149.7192444562;-36.8470634878
149.691309991;-36.8480075583
149.6916928102;-36.8479988847
149.6920756292;-36.8479902098
149.6924584481;-36.8479815337
149.6928412668;-36.8479728563
149.6932240853;-36.8479641777
149.6936069037;-36.8479554979
149.6939897219;-36.8479468169
149.6943725399;-36.8479381346
149.6947553578;-36.8479294511
149.6951381755;-36.8479207663
149.695520993;-36.8479120804
149.6959038104;-36.8479033932
149.6962866276;-36.8478947047
149.6966694447;-36.8478860151
149.6970522616;-36.8478773242
149.6974350783;-36.847868632
149.6978178948;-36.8478599387
149.6982007112;-36.8478512441
149.6985835275;-36.8478425483
149.6989663435;-36.8478338512
149.6993491594;-36.8478251529
149.6997319752;-36.8478164534
149.7001147908;-36.8478077527
149.7004976062;-36.8477990507
149.7008804214;-36.8477903475
149.7012632365;-36.847781643
149.7016460514;-36.8477729374
149.7020288662;-36.8477642305
149.7024116807;-36.8477555223
149.7027944952;-36.847746813
149.7031773094;-36.8477381024
149.7035601235;-36.8477293906
149.7039429375;-36.8477206775
149.7043257512;-36.8477119632
149.7047085648;-36.8477032477
149.7050913783;-36.847694531
149.7054741915;-36.847685813
149.7058570046;-36.8476770938
149.7062398176;-36.8476683733
149.7066226304;-36.8476596517
149.707005443;-36.8476509288
149.7073882554;-36.8476422046
149.7077710677;-36.8476334793
149.7081538798;-36.8476247527
149.7085366918;-36.8476160248
149.7089195036;-36.8476072958
149.7093023152;-36.8475985655
149.7096851267;-36.847589834
149.7100679379;-36.8475811012
149.7104507491;-36.8475723672
149.71083356;-36.847563632
149.7112163708;-36.8475548956
149.7115991815;-36.8475461579
149.7119819919;-36.847537419
149.7123648022;-36.8475286789
149.7127476124;-36.8475199375
149.7131304224;-36.8475111949
149.7135132322;-36.8475024511
149.7138960418;-36.847493706
149.7142788513;-36.8474849597
149.7146616606;-36.8474762122
149.7150444698;-36.8474674635
149.7154272787;-36.8474587135
149.7158100876;-36.8474499623
149.7161928962;-36.8474412098
149.7165757047;-36.8474324561
149.716958513;-36.8474237012
149.7173413212;-36.8474149451
149.7177241292;-36.8474061877
149.718106937;-36.8473974291
149.7184897446;-36.8473886693
149.7188725521;-36.8473799082
149.7192553595;-36.8473711459
149.6913207827;-36.8483152236
149.6917036034;-36.8483065498
149.692086424;-36.8482978748
149.6924692444;-36.8482891986
149.6928520646;-36.8482805212
149.6932348847;-36.8482718425
149.6936177045;-36.8482631626
149.6940005243;-36.8482544814
149.6943833438;-36.848245799
149.6947661632;-36.8482371154
149.6951489825;-36.8482284306
149.6955318016;-36.8482197445
149.6959146205;-36.8482110572
149.6962974392;-36.8482023687
149.6966802578;-36.8481936789
149.6970630762;-36.8481849879
149.6974458945;-36.8481762957
149.6978287126;-36.8481676023
149.6982115305;-36.8481589076
149.6985943483;-36.8481502117
149.6989771659;-36.8481415145
149.6993599833;-36.8481328161
149.6997428006;-36.8481241165
149.7001256177;-36.8481154157
149.7005084346;-36.8481067136
149.7008912514;-36.8480980103
149.701274068;-36.8480893058
149.7016568844;-36.8480806
149.7020397007;-36.848071893
149.7024225168;-36.8480631848
149.7028053328;-36.8480544753
149.7031881486;-36.8480457646
149.7035709642;-36.8480370527
149.7039537797;-36.8480283396
149.704336595;-36.8480196252
149.7047194101;-36.8480109096
149.7051022251;-36.8480021927
149.7054850399;-36.8479934746
149.7058678545;-36.8479847553
149.706250669;-36.8479760348
149.7066334833;-36.847967313
149.7070162974;-36.84795859
149.7073991114;-36.8479498658
149.7077819252;-36.8479411403
149.7081647389;-36.8479324136
149.7085475524;-36.8479236857
149.7089303657;-36.8479149566
149.7093131788;-36.8479062262
149.7096959918;-36.8478974946
149.7100788046;-36.8478887617
149.7104616173;-36.8478800276
149.7108444298;-36.8478712923
149.7112272421;-36.8478625558
149.7116100543;-36.847853818
149.7119928663;-36.847845079
149.7123756781;-36.8478363388
149.7127584898;-36.8478275973
149.7131413013;-36.8478188546
149.7135241126;-36.8478101107
149.7139069238;-36.8478013655
149.7142897348;-36.8477926192
149.7146725457;-36.8477838715
149.7150553564;-36.8477751227
149.7154381669;-36.8477663726
149.7158209772;-36.8477576213
149.7162037874;-36.8477488687
149.7165865974;-36.847740115
149.7169694073;-36.84773136
149.717352217;-36.8477226037
149.7177350265;-36.8477138463
149.7181178358;-36.8477050876
149.718500645;-36.8476963276
149.718883454;-36.8476875665
149.7192662629;-36.8476788041
149.6913315746;-36.8486228888
149.6917143968;-36.8486142149
149.6920972189;-36.8486055399
149.6924800408;-36.8485968635
149.6928628626;-36.848588186
149.6932456842;-36.8485795072
149.6936285056;-36.8485708272
149.6940113269;-36.848562146
149.694394148;-36.8485534635
149.6947769689;-36.8485447798
149.6951597897;-36.8485360949
149.6955426103;-36.8485274087
149.6959254307;-36.8485187213
149.696308251;-36.8485100327
149.6966910711;-36.8485013428
149.6970738911;-36.8484926517
149.6974567108;-36.8484839594
149.6978395305;-36.8484752658
149.6982223499;-36.8484665711
149.6986051692;-36.848457875
149.6989879883;-36.8484491778
149.6993708073;-36.8484404793
149.6997536261;-36.8484317796
149.7001364447;-36.8484230787
149.7005192632;-36.8484143765
149.7009020815;-36.8484056731
149.7012848997;-36.8483969685
149.7016677176;-36.8483882626
149.7020505355;-36.8483795555
149.7024333531;-36.8483708472
149.7028161706;-36.8483621376
149.7031989879;-36.8483534268
149.7035818051;-36.8483447148
149.7039646221;-36.8483360016
149.7043474389;-36.8483272871
149.7047302555;-36.8483185714
149.705113072;-36.8483098545
149.7054958884;-36.8483011363
149.7058787045;-36.8482924169
149.7062615205;-36.8482836962
149.7066443364;-36.8482749744
149.7070271521;-36.8482662513
149.7074099676;-36.848257527
149.7077927829;-36.8482488014
149.7081755981;-36.8482400746
149.7085584131;-36.8482313466
149.708941228;-36.8482226173
149.7093240426;-36.8482138868
149.7097068572;-36.8482051551
149.7100896715;-36.8481964222
149.7104724857;-36.848187688
149.7108552997;-36.8481789526
149.7112381136;-36.848170216
149.7116209273;-36.8481614781
149.7120037408;-36.848152739
149.7123865542;-36.8481439987
149.7127693674;-36.8481352571
149.7131521804;-36.8481265143
149.7135349933;-36.8481177703
149.713917806;-36.848109025
149.7143006185;-36.8481002786
149.7146834309;-36.8480915308
149.7150662431;-36.8480827819
149.7154490552;-36.8480740317
149.715831867;-36.8480652803
149.7162146788;-36.8480565277
149.7165974903;-36.8480477738
149.7169803017;-36.8480390187
149.7173631129;-36.8480302624
149.717745924;-36.8480215048
149.7181287348;-36.848012746
149.7185115456;-36.848003986
149.7188943561;-36.8479952247
149.7192771665;-36.8479864622
